Cd_Exercicio,Administracao,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_Liquidado,Vl_Pago
2022,Direta,50,SUB-BT    ,Projetos,44905100,2600000,"1012767,35",2350000,250000,0,0
2022,Direta,50,SUB-BT    ,Projetos,44903900,100000,70000,100000,0,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903000,10000,0,0,0,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903900,346060,339060,0,7000,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903900,9070733,"253438,7",0,"11051929,89","9132754,82","8277335,72"
2022,Direta,50,SUB-BT    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903000,53754,0,0,53754,51814,34754
2022,Direta,50,SUB-BT    ,Atividades,33903900,3125063,"128991,28",0,"3249510,42","2366454,8","2127230,28"
2022,Direta,50,SUB-BT    ,Atividades,33903900,1000,0,0,0,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903000,175202,0,0,175202,"133506,77","133506,77"
2022,Direta,50,SUB-BT    ,Atividades,33903900,2557244,"228766,03",0,"2759582,4","1991328,13","1887913,31"
2022,Direta,50,SUB-BT    ,Atividades,33903900,1000,0,0,0,0,0
2022,Direta,50,SUB-BT    ,Atividades,33903000,166626,0,0,166626,"118953,5","118953,5"
2022,Direta,50,SUB-BT    ,Atividades,33903900,7641934,"431104,43",0,"8469181,65","6175940,97","5297882,27"
2022,Direta,51,SUB-PI    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903000,5000,0,0,5000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33904000,450000,0,0,"488256,56","358182,39","317785,57"
2022,Direta,51,SUB-PI    ,Atividades,44905200,300000,300000,0,0,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Pessoal,31901100,13963317,1600000,0,12363317,"8566385,97","8566385,97"
2022,Direta,51,SUB-PI    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33901400,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903000,104000,30000,0,74000,"22676,52","15975,12"
2022,Direta,51,SUB-PI    ,Atividades,33903300,600000,0,0,600000,"447128,5","394120,65"
2022,Direta,51,SUB-PI    ,Atividades,33903600,50000,50000,0,0,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903900,2532409,0,0,"3314299,96","2251060,69","2164797,35"
2022,Direta,51,SUB-PI    ,Aux�lios,33904600,1569255,0,0,1569255,"1088003,98","1088003,98"
2022,Direta,51,SUB-PI    ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Aux�lios,33904900,221321,0,0,221321,"100527,52","100527,52"
2022,Direta,51,SUB-PI    ,Atividades,44905200,500000,"440147,52",0,"59852,48",34600,31800
2022,Direta,51,SUB-PI    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Projetos,44903900,1000,0,0,5501000,0,0
2022,Direta,51,SUB-PI    ,Projetos,44903000,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Projetos,44903900,1000,0,0,6051000,0,0
2022,Direta,51,SUB-PI    ,Projetos,44905100,2250000,2000000,2000000,250000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903900,7600000,0,0,"9190683,9","6921197,87","6245154,37"
2022,Direta,51,SUB-PI    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903000,300000,0,0,300000,"174938,03","174938,03"
2022,Direta,51,SUB-PI    ,Atividades,33903900,4500000,0,0,5000000,"3545573,72","3136469,06"
2022,Direta,51,SUB-PI    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903000,100000,0,0,200000,48110,48110
2022,Direta,51,SUB-PI    ,Atividades,33903900,500000,500000,0,0,0,0
2022,Direta,51,SUB-PI    ,Atividades,33903900,3000000,0,0,"3001698,9","2203940,6","1939097,5"
2022,Direta,51,SUB-PI    ,Atividades,33903900,4000000,0,0,"5238100,3","3413080,64","3138092,6"
2022,Direta,52,SUB-VM    ,Atividades,33903900,1000,1000,0,0,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903000,1000,1000,0,0,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903000,3000,0,0,3000,2877,2877
2022,Direta,52,SUB-VM    ,Atividades,33904000,54946,0,0,54946,"33717,36","29190,67"
2022,Direta,52,SUB-VM    ,Atividades,44905200,1000,0,0,"1384,54",1300,1300
2022,Direta,52,SUB-VM    ,Atividades,33903900,1000,0,0,41000,40000,40000
2022,Direta,52,SUB-VM    ,Pessoal,31901100,13092677,0,0,13092677,"9117312,44","9117312,44"
2022,Direta,52,SUB-VM    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Atividades,33901400,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903000,78317,"45557,03",0,"32759,97","25620,31","25620,31"
2022,Direta,52,SUB-VM    ,Atividades,33903300,15600,15600,0,0,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903900,2624014,0,0,2624014,"1738824,47","1601697,5"
2022,Direta,52,SUB-VM    ,Aux�lios,33904600,1427591,0,0,1427591,"983065,11","983065,11"
2022,Direta,52,SUB-VM    ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Aux�lios,33904900,92051,0,0,92051,"41048,83","41048,83"
2022,Direta,52,SUB-VM    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Projetos,44903900,1000,1000,0,0,0,0
2022,Direta,52,SUB-VM    ,Projetos,44903900,1000,1000,0,0,0,0
2022,Direta,52,SUB-VM    ,Projetos,44903900,1000,0,0,151000,0,0
2022,Direta,52,SUB-VM    ,Projetos,44905100,2250000,2000000,2000000,"9975304,8","2422660,38","1384440,83"
2022,Direta,52,SUB-VM    ,Atividades,33903000,5000,0,0,"21803,79",4910,4910
2022,Direta,52,SUB-VM    ,Atividades,33903900,238655,0,0,"286623,7","188878,88","188878,88"
2022,Direta,52,SUB-VM    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903900,11023014,"640242,52",0,"12325662,79","8098552,48","8098552,48"
2022,Direta,52,SUB-VM    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903000,673191,0,0,929615,"518922,97","442607,64"
2022,Direta,52,SUB-VM    ,Atividades,33903900,4053638,0,0,"4937030,98","3292201,8","3019465,36"
2022,Direta,52,SUB-VM    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,52,SUB-VM    ,Atividades,33903000,6000,0,0,45000,5960,5960
2022,Direta,52,SUB-VM    ,Atividades,33903900,576793,0,0,"708620,03","523601,42","461928,55"
2022,Direta,52,SUB-VM    ,Atividades,33903900,2524599,"131827,03",0,"2413039,61","1775880,86","1631890,52"
2022,Direta,52,SUB-VM    ,Atividades,33903900,5781287,"67669,85",0,"5713617,15","4282095,2","3970025,88"
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903000,1000,0,0,1000,300,300
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33904000,560000,"12451,67",0,"547548,33","374830,44","337780,44"
2022,Direta,53,SUB-IP    ,Atividades,33905200,0,0,0,0,0,0
2022,Direta,53,SUB-IP    ,Atividades,44905200,0,0,0,"12451,67",12190,12190
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Pessoal,31901100,13298818,750000,0,12548818,"8258117,93","8258117,93"
2022,Direta,53,SUB-IP    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903000,80000,0,0,80000,"50963,01",30167
2022,Direta,53,SUB-IP    ,Atividades,33903300,69000,0,0,69000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903900,3000000,0,0,3015000,"2005937,4","1888804,24"
2022,Direta,53,SUB-IP    ,Aux�lios,33904600,1378312,0,0,1378312,"1021535,4","1021535,4"
2022,Direta,53,SUB-IP    ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Aux�lios,33904900,178990,0,0,178990,"50113,66","50113,66"
2022,Direta,53,SUB-IP    ,Atividades,44905200,1000,0,0,36000,0,0
2022,Direta,53,SUB-IP    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Projetos,44903900,1000,0,0,"13502836,05","662073,2","397306,12"
2022,Direta,53,SUB-IP    ,Projetos,44905100,2200000,1950000,1950000,250000,0,0
2022,Direta,53,SUB-IP    ,Projetos,44903900,70000,70000,70000,0,0,0
2022,Direta,53,SUB-IP    ,Projetos,44905100,100000,100000,100000,0,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903900,8740547,1000000,1000000,7740547,"6073723,3","5542938,46"
2022,Direta,53,SUB-IP    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Projetos,44905100,51000,50000,50000,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903000,1405058,1000000,1000000,464295,"183250,1","153484,5"
2022,Direta,53,SUB-IP    ,Atividades,33903900,1583040,0,0,"2940560,44",1933542,"1810218,05"
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1601000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903000,128511,0,0,207720,"55232,55","50507,55"
2022,Direta,53,SUB-IP    ,Atividades,33903900,195096,0,0,"209068,8","89817,21","89817,21"
2022,Direta,53,SUB-IP    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,53,SUB-IP    ,Atividades,33903900,6070579,"1101107,03",1000000,"7369471,97","3642168,86","3538185,83"
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903000,5000,0,0,5000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33904000,198039,0,0,198039,"125254,57","110505,33"
2022,Direta,54,SUB-SA    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Pessoal,31901100,12365148,1250000,0,11115148,"6896938,48","6896938,48"
2022,Direta,54,SUB-SA    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903000,50000,0,0,50000,"26212,4","21243,18"
2022,Direta,54,SUB-SA    ,Atividades,33903300,18659,0,0,18659,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903900,2738349,0,0,"3201956,58","1994831,04","1887850,64"
2022,Direta,54,SUB-SA    ,Aux�lios,33904600,1633703,0,0,1633703,"1047881,76","1047881,76"
2022,Direta,54,SUB-SA    ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Aux�lios,33904900,155000,0,0,155000,"45723,39","45723,39"
2022,Direta,54,SUB-SA    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Projetos,44903900,146000,145000,145000,10239000,"557472,29","477890,61"
2022,Direta,54,SUB-SA    ,Projetos,44905100,4055000,3805000,3805000,2620000,"39450,94","39450,94"
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903900,7964505,0,0,"8348842,9","6238192,27","6238192,27"
2022,Direta,54,SUB-SA    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Projetos,44903900,50000,50000,50000,0,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903000,360000,0,0,360000,126136,126136
2022,Direta,54,SUB-SA    ,Atividades,33903900,2520895,0,0,"2833126,17","1772786,86","1772786,86"
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903000,360000,0,0,360000,"182726,48","182726,48"
2022,Direta,54,SUB-SA    ,Atividades,33903900,897283,0,0,897283,"415479,47","415479,47"
2022,Direta,54,SUB-SA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,54,SUB-SA    ,Atividades,33903900,6663170,0,0,6663170,"4018000,69","3733926,87"
2022,Direta,55,SUB-JA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,51000,51000,0,0,0,0
2022,Direta,55,SUB-JA    ,Atividades,33904000,285048,"26433,67",0,"258614,33","99225,2","95999,99"
2022,Direta,55,SUB-JA    ,Atividades,44905200,0,0,0,0,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903900,5000,0,0,440000,"254998,2","174998,2"
2022,Direta,55,SUB-JA    ,Pessoal,31901100,10626200,2000000,0,8626200,"6136854,04","6136854,04"
2022,Direta,55,SUB-JA    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,70000,7000,0,63000,"42040,39","36580,39"
2022,Direta,55,SUB-JA    ,Atividades,33903300,79236,79236,0,0,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903600,444202,0,0,"1142982,78","798390,49","790495,5"
2022,Direta,55,SUB-JA    ,Atividades,33903900,1405838,0,0,"1562507,67","1046278,96","942170,13"
2022,Direta,55,SUB-JA    ,Aux�lios,33904600,1146296,0,0,1146296,"778797,65","778797,65"
2022,Direta,55,SUB-JA    ,Atividades,33904700,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Aux�lios,33904900,149100,0,0,149100,"44834,92","44834,92"
2022,Direta,55,SUB-JA    ,Atividades,44905200,13500,0,0,20500,"13234,66","13234,66"
2022,Direta,55,SUB-JA    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,51000,200000,50000,15181000,"1240191,67","1240191,67"
2022,Direta,55,SUB-JA    ,Projetos,44905100,750000,750000,500000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44905100,200000,10000,200000,0,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903900,1000,0,0,"79458,71","78458,71","78458,71"
2022,Direta,55,SUB-JA    ,Atividades,33903900,3651933,0,0,"4466182,19",3069278,"2665246,98"
2022,Direta,55,SUB-JA    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44905100,91000,90000,90000,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,145000,145000,145000,0,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,240000,"108112,8",0,"141887,2","87942,4","69960,8"
2022,Direta,55,SUB-JA    ,Atividades,33903900,4098734,0,0,"5514490,69","3809767,99","3809767,99"
2022,Direta,55,SUB-JA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,10000,"38819,47",0,"80429,79",0,0
2022,Direta,55,SUB-JA    ,Atividades,33903900,1010000,"615708,2",0,"394291,8","303361,2","303361,2"
2022,Direta,55,SUB-JA    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,488678,0,488678,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,380262,0,380262,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,299000,0,299000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,279314,0,279314,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,250000,0,250000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,207478,0,207478,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,78000,0,78000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,97424,0,97424,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,299000,0,299000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,208000,0,208000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,169885,0,169885,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44903900,169000,0,169000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Projetos,44905100,2000000,0,2000000,0,0,0
2022,Direta,55,SUB-JA    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,55,SUB-JA    ,Atividades,33903000,150000,190300,0,9700,9700,9700
2022,Direta,55,SUB-JA    ,Atividades,33903900,4931671,"1105524,12",0,"3826146,88","2785304,47","2682577,65"
2022,Direta,56,SUB-AD    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903000,2500,0,0,2500,"1779,2",456
2022,Direta,56,SUB-AD    ,Atividades,33904000,69000,0,0,69000,"36282,95","32171,36"
2022,Direta,56,SUB-AD    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903900,25000,0,0,105000,"47856,21","12619,25"
2022,Direta,56,SUB-AD    ,Pessoal,31901100,9419697,0,0,9419697,"5810446,26","5810446,26"
2022,Direta,56,SUB-AD    ,Atividades,33900800,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903000,65000,"80,99",0,"64919,01","61724,38","58311,12"
2022,Direta,56,SUB-AD    ,Atividades,33903300,10000,0,0,10000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903900,2575262,"82929,81",0,"2492332,19","1821636,19","1631344,66"
2022,Direta,56,SUB-AD    ,Aux�lios,33904600,961758,0,0,961758,"729996,68","729996,68"
2022,Direta,56,SUB-AD    ,Atividades,33904700,358000,0,0,358000,"338830,99","338830,99"
2022,Direta,56,SUB-AD    ,Aux�lios,33904900,100000,0,0,100000,"24917,55","24917,55"
2022,Direta,56,SUB-AD    ,Atividades,33909200,0,0,0,"80,99","80,99","80,99"
2022,Direta,56,SUB-AD    ,Atividades,44905200,1000,0,0,1000,553,553
2022,Direta,56,SUB-AD    ,Projetos,44903900,316000,315000,315000,"36591377,28","7018834,33","5049403,3"
2022,Direta,56,SUB-AD    ,Projetos,44905100,3750000,3650000,4000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44905100,1200000,1200000,1200000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,600000,100000,600000,0,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903900,190000,"15938,35",0,"174061,65","174061,64","174061,64"
2022,Direta,56,SUB-AD    ,Atividades,33903900,3251637,0,0,"4540811,97","3249671,46","2823581,42"
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Projetos,44905100,140000,140000,140000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,185000,185000,185000,0,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903000,550000,0,0,1050000,"626398,75","421682,05"
2022,Direta,56,SUB-AD    ,Atividades,33903900,2319740,"114269,16",0,"2226267,24","1781870,84","1654594,12"
2022,Direta,56,SUB-AD    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903000,100000,0,0,100000,"91324,03","43224,08"
2022,Direta,56,SUB-AD    ,Atividades,33903900,3260215,"962015,03",0,"2397068,13","1761411,24","1574705,96"
2022,Direta,56,SUB-AD    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000000,0,1000000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,500000,0,500000,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44903900,0,0,0,0,0,0
2022,Direta,56,SUB-AD    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,56,SUB-AD    ,Atividades,33903900,9126534,40000,40000,"12283896,47","8621289,1","7503606,79"
2022,Direta,57,SUB-CL    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903900,1500,0,0,1500,0,0
2022,Direta,57,SUB-CL    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,0,0,0,3800,0,0
2022,Direta,57,SUB-CL    ,Atividades,33904000,219956,0,0,232782,"170836,75","151854,89"
2022,Direta,57,SUB-CL    ,Atividades,44905200,10000,0,0,10000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903900,1000,0,0,81000,76800,30600
2022,Direta,57,SUB-CL    ,Pessoal,31901100,14905138,1000000,0,13905138,"8830749,93","8830749,93"
2022,Direta,57,SUB-CL    ,Atividades,33900800,3500,0,0,3500,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,120000,0,0,120000,"53137,02","53137,02"
2022,Direta,57,SUB-CL    ,Atividades,33903300,16383,16383,0,0,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903700,977261,0,0,996968,"645830,76","645830,76"
2022,Direta,57,SUB-CL    ,Atividades,33903900,3177410,44583,0,3132827,"1775646,26","1693283,76"
2022,Direta,57,SUB-CL    ,Aux�lios,33904600,1645318,0,0,1645318,"1131398,8","1131398,8"
2022,Direta,57,SUB-CL    ,Atividades,33904700,135000,0,0,135000,"90757,58","90757,58"
2022,Direta,57,SUB-CL    ,Aux�lios,33904900,98000,0,0,98000,"35610,5","35610,5"
2022,Direta,57,SUB-CL    ,Atividades,44905200,48000,0,0,48000,26562,26562
2022,Direta,57,SUB-CL    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Projetos,44903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Projetos,44905100,700000,1200000,900000,25990000,"94942,19","94942,19"
2022,Direta,57,SUB-CL    ,Projetos,44903900,400000,300000,400000,0,0,0
2022,Direta,57,SUB-CL    ,Projetos,44905100,150000,0,150000,0,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903700,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903900,9055822,"3337164,49",4520071,"7370750,48","4932930,1","4568126,02"
2022,Direta,57,SUB-CL    ,Projetos,44905100,81000,80000,80000,1000,0,0
2022,Direta,57,SUB-CL    ,Projetos,44903900,1700000,1700000,1700000,0,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,700000,275719,0,699281,"467013,08","467013,08"
2022,Direta,57,SUB-CL    ,Atividades,33903900,5382619,2229929,2229929,"3807166,25",2843213,"2830640,28"
2022,Direta,57,SUB-CL    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,50000,50000,0,0,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903700,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903900,433215,0,0,433215,"348245,79","315432,03"
2022,Direta,57,SUB-CL    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,57,SUB-CL    ,Atividades,33903000,119500,94500,0,25000,"17898,68","17898,68"
2022,Direta,57,SUB-CL    ,Atividades,33903700,1221577,0,0,1246210,"807288,45","807288,45"
2022,Direta,57,SUB-CL    ,Atividades,33903900,10587603,0,0,"13117607,14","9693508,36","8969833,97"
2022,Direta,58,SUB-MB    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903000,1000,0,0,1000,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903900,1000,0,0,1000,0,0
2022,Direta,58,SUB-MB    ,Atividades,44905200,1000,0,0,1000,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903000,62000,"40462,92",50000,"21537,08",11123,1375
2022,Direta,58,SUB-MB    ,Atividades,33904000,84540,0,0,84540,"46623,74","38281,36"
2022,Direta,58,SUB-MB    ,Atividades,44905200,101000,"9537,08","209537,08","91462,92","27596,96",0
2022,Direta,58,SUB-MB    ,Atividades,33903900,1000,0,0,351000,299000,199000
2022,Direta,58,SUB-MB    ,Projetos,33903900,150000,0,150000,0,0,0
2022,Direta,58,SUB-MB    ,Pessoal,31901100,9646974,1600000,0,8046974,"5531480,96","5531480,96"
2022,Direta,58,SUB-MB    ,Atividades,33900800,1570,0,0,1570,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903000,30000,0,15000,45000,"27876,6","24760,6"
2022,Direta,58,SUB-MB    ,Atividades,33903300,57600,50000,50000,7600,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903900,3788649,0,550000,3438649,"2456205,01","2327295,08"
2022,Direta,58,SUB-MB    ,Aux�lios,33904600,1107856,0,0,1107856,740968,740968
2022,Direta,58,SUB-MB    ,Atividades,33904700,122000,0,0,122000,"107972,55","95975,6"
2022,Direta,58,SUB-MB    ,Aux�lios,33904900,140324,0,0,140324,"39845,03","39845,03"
2022,Direta,58,SUB-MB    ,Atividades,33909200,0,0,0,0,0,0
2022,Direta,58,SUB-MB    ,Atividades,44905200,51000,0,100000,101000,32400,32400
2022,Direta,58,SUB-MB    ,Projetos,44905100,1000,0,0,1000,0,0
2022,Direta,58,SUB-MB    ,Projetos,44905100,151000,0,300000,151000,0,0
2022,Direta,58,SUB-MB    ,Projetos,44903900,8201000,8200000,8400000,251000,"244547,08","244547,08"
2022,Direta,58,SUB-MB    ,Projetos,44905100,2750000,3000000,3800000,"117761074,01","16492932,3","15484293,22"
2022,Direta,58,SUB-MB    ,Projetos,44909200,0,0,0,0,0,0
2022,Direta,58,SUB-MB    ,Projetos,44906100,1000000,0,1000000,0,0,0
2022,Direta,58,SUB-MB    ,Projetos,44903900,400000,250000,400000,0,0,0
2022,Direta,58,SUB-MB    ,Projetos,44903900,200000,0,200000,200000,0,0
2022,Direta,58,SUB-MB    ,Atividades,33903000,10000,0,0,10000,8500,8500
2022,Direta,58,SUB-MB    ,Atividades,33903900,180000,0,300000,180000,"13492,73","13492,73"
